ticker,trade_date,open_price,high_price,low_price,close_price
TCS.NS,2006-09-11,249.75,249.75,237.25,238.3625030517578
TCS.NS,2006-09-12,238.75,245.0,238.0,244.47500610351562
TCS.NS,2006-09-13,245.75,252.0,245.25,249.9875030517578
TCS.NS,2006-09-14,252.25,254.0,250.47500610351562,253.35000610351562
TCS.NS,2006-09-15,253.5,253.5,249.1750030517578,250.6750030517578
TCS.NS,2006-09-18,251.75,252.75,248.02499389648438,249.03750610351562
TCS.NS,2006-09-19,249.25,255.0,247.60000610351562,252.5124969482422
TCS.NS,2006-09-20,252.75,258.5,248.52499389648438,257.51251220703125
TCS.NS,2006-09-21,258.0,264.4750061035156,254.5,263.25
TCS.NS,2006-09-22,261.25,263.4624938964844,257.5249938964844,259.88751220703125
TCS.NS,2006-09-25,261.75,262.5,255.5625,256.3999938964844
TCS.NS,2006-09-26,257.5,262.5,256.2250061035156,261.07501220703125
TCS.NS,2006-09-27,262.5,263.75,259.0375061035156,260.6625061035156
TCS.NS,2006-09-28,261.26251220703125,262.25,253.25,255.1125030517578
TCS.NS,2006-09-29,255.52499389648438,258.7749938964844,255.0,255.5124969482422
TCS.NS,2006-10-03,258.75,258.75,252.25,253.5749969482422
TCS.NS,2006-10-04,254.0,254.0,245.83749389648438,246.85000610351562
TCS.NS,2006-10-05,249.5,252.25,248.25,249.9375
TCS.NS,2006-10-06,250.25,251.75,247.0,248.5500030517578
TCS.NS,2006-10-09,246.25,252.25,245.1374969482422,250.53750610351562
TCS.NS,2006-10-10,250.75,254.4499969482422,250.75,252.875
TCS.NS,2006-10-11,257.5,269.8500061035156,257.5,261.1875
TCS.NS,2006-10-12,262.5,271.25,260.25,270.63751220703125
TCS.NS,2006-10-13,272.3500061035156,280.0,270.5249938964844,275.8999938964844
TCS.NS,2006-10-16,281.25,287.5,278.75,282.42498779296875
TCS.NS,2006-10-17,285.5,292.4375,277.5,279.2250061035156
TCS.NS,2006-10-18,277.5249938964844,279.25,275.25,276.5625
TCS.NS,2006-10-19,276.5,278.1875,270.6625061035156,273.1000061035156
TCS.NS,2006-10-20,275.0,275.5,271.5249938964844,272.3999938964844
TCS.NS,2006-10-23,273.7250061035156,273.7250061035156,265.3500061035156,270.0249938964844
TCS.NS,2006-10-26,270.25,272.9750061035156,268.75,269.8125
TCS.NS,2006-10-27,270.2875061035156,272.5,265.6000061035156,268.6625061035156
TCS.NS,2006-10-30,269.0,272.0,265.04998779296875,269.8374938964844
TCS.NS,2006-10-31,270.0,274.70001220703125,268.7749938964844,271.7749938964844
TCS.NS,2006-11-01,274.25,276.4750061035156,270.07501220703125,270.79998779296875
TCS.NS,2006-11-02,272.5,272.5,268.0,270.01251220703125
TCS.NS,2006-11-03,271.25,272.0,264.5,266.73748779296875
TCS.NS,2006-11-06,266.625,267.4750061035156,264.0,264.8500061035156
TCS.NS,2006-11-07,268.5,271.2250061035156,265.04998779296875,266.2875061035156
TCS.NS,2006-11-08,266.25,267.7250061035156,262.7875061035156,265.82501220703125
TCS.NS,2006-11-09,267.25,268.75,263.3374938964844,265.8999938964844
TCS.NS,2006-11-10,267.5,273.67498779296875,266.2749938964844,267.17498779296875
TCS.NS,2006-11-13,267.70001220703125,270.0,266.5249938964844,268.9375
TCS.NS,2006-11-14,270.25,277.5,270.25,276.5625
TCS.NS,2006-11-15,278.75,280.5,272.63751220703125,274.20001220703125
TCS.NS,2006-11-16,275.0,276.5,270.875,271.8374938964844
TCS.NS,2006-11-17,273.5,274.375,270.29998779296875,273.7875061035156
TCS.NS,2006-11-20,271.26251220703125,280.25,266.38751220703125,279.4624938964844
TCS.NS,2006-11-21,279.04998779296875,288.0,278.5,287.13751220703125
TCS.NS,2006-11-22,288.5,292.75,283.8374938964844,287.0249938964844
TCS.NS,2006-11-23,289.0,292.3500061035156,285.0,286.0375061035156
TCS.NS,2006-11-24,287.5,289.2250061035156,284.0375061035156,287.5
TCS.NS,2006-11-27,287.5,291.0,287.5,290.20001220703125
TCS.NS,2006-11-28,287.5,289.0,277.7875061035156,287.4624938964844
TCS.NS,2006-11-29,290.0,292.20001220703125,287.5,291.13751220703125
TCS.NS,2006-11-30,293.20001220703125,301.25,291.5,299.70001220703125
TCS.NS,2006-12-01,300.0,300.0,295.3125,297.3374938964844
TCS.NS,2006-12-04,300.0,302.75,297.5,298.1000061035156
TCS.NS,2006-12-05,302.42498779296875,302.42498779296875,296.25,297.9750061035156
TCS.NS,2006-12-06,293.04998779296875,301.75,293.04998779296875,299.6499938964844
TCS.NS,2006-12-07,301.25,308.61248779296875,296.7749938964844,298.57501220703125
TCS.NS,2006-12-08,299.75,299.75,293.3374938964844,294.2250061035156
TCS.NS,2006-12-11,293.75,297.25,283.5,293.36248779296875
TCS.NS,2006-12-12,292.5,295.0,276.25,280.125
TCS.NS,2006-12-13,280.125,285.25,270.0874938964844,280.2124938964844
TCS.NS,2006-12-14,276.26251220703125,290.0,276.26251220703125,287.3999938964844
TCS.NS,2006-12-15,292.1000061035156,292.1000061035156,287.0,290.04998779296875
TCS.NS,2006-12-18,288.75,297.1000061035156,281.0,295.3125
TCS.NS,2006-12-19,295.25,295.95001220703125,281.25,285.4624938964844
TCS.NS,2006-12-20,287.5,291.9624938964844,278.76251220703125,282.1875
TCS.NS,2006-12-21,284.25,287.5,277.75,284.23748779296875
TCS.NS,2006-12-22,283.75,290.0,282.0249938964844,288.48748779296875
TCS.NS,2006-12-26,288.25,298.6000061035156,288.25,297.8500061035156
TCS.NS,2006-12-27,298.75,301.5,295.26251220703125,299.0
TCS.NS,2006-12-28,301.3500061035156,305.0,297.0,302.9750061035156
TCS.NS,2006-12-29,303.36248779296875,307.3500061035156,300.625,305.5
TCS.NS,2007-01-02,307.3500061035156,314.5,304.0,312.125
TCS.NS,2007-01-03,313.25,322.0,309.7875061035156,320.0375061035156
TCS.NS,2007-01-04,321.25,321.25,312.5249938964844,314.76251220703125
TCS.NS,2007-01-05,316.25,317.1499938964844,313.2749938964844,315.75
TCS.NS,2007-01-08,314.75,314.75,303.75,310.95001220703125
TCS.NS,2007-01-09,311.9750061035156,315.4624938964844,306.3125,314.1000061035156
TCS.NS,2007-01-10,311.13751220703125,313.75,307.5,308.8500061035156
TCS.NS,2007-01-11,299.7250061035156,324.5,299.7250061035156,319.4125061035156
TCS.NS,2007-01-12,322.5375061035156,332.25,322.5375061035156,330.98748779296875
TCS.NS,2007-01-15,337.5,342.0,325.01251220703125,331.5874938964844
TCS.NS,2007-01-16,347.23748779296875,347.23748779296875,329.75,331.0249938964844
TCS.NS,2007-01-17,332.4750061035156,333.75,325.0,326.1625061035156
TCS.NS,2007-01-18,326.25,331.48748779296875,326.25,328.86248779296875
TCS.NS,2007-01-19,328.86248779296875,331.625,323.0375061035156,324.5375061035156
TCS.NS,2007-01-22,325.0249938964844,330.6000061035156,322.51251220703125,328.36248779296875
TCS.NS,2007-01-23,328.2749938964844,328.48748779296875,325.0,325.67498779296875
TCS.NS,2007-01-24,327.875,328.5,324.5375061035156,326.7875061035156
TCS.NS,2007-01-25,331.25,342.25,325.7250061035156,328.86248779296875
TCS.NS,2007-01-29,328.75,328.75,322.75,324.4375
TCS.NS,2007-01-31,324.2749938964844,328.4750061035156,318.0,319.4750061035156
TCS.NS,2007-02-01,322.48748779296875,323.75,318.75,323.01251220703125
TCS.NS,2007-02-02,324.75,326.75,323.76251220703125,325.125
TCS.NS,2007-02-05,326.25,328.4750061035156,323.5,326.45001220703125
TCS.NS,2007-02-06,328.25,328.4750061035156,322.51251220703125,324.6000061035156
TCS.NS,2007-02-07,325.0,328.1000061035156,323.79998779296875,326.57501220703125
TCS.NS,2007-02-08,327.8500061035156,328.7250061035156,324.3374938964844,326.125
TCS.NS,2007-02-09,327.3500061035156,329.36248779296875,320.7875061035156,321.8500061035156
TCS.NS,2007-02-12,312.5,324.67498779296875,312.5,313.95001220703125
TCS.NS,2007-02-13,314.0,321.2250061035156,308.75,313.2250061035156
TCS.NS,2007-02-14,313.25,316.75,310.0,315.1875
TCS.NS,2007-02-15,316.25,325.0,306.2749938964844,323.0625
TCS.NS,2007-02-19,325.3500061035156,329.67498779296875,323.79998779296875,327.45001220703125
TCS.NS,2007-02-20,328.4750061035156,330.95001220703125,323.75,324.88751220703125
TCS.NS,2007-02-21,325.0,327.9375,320.0,320.9624938964844
TCS.NS,2007-02-22,325.0,328.1000061035156,321.5,323.57501220703125
TCS.NS,2007-02-23,323.75,324.875,318.25,319.3374938964844
TCS.NS,2007-02-26,318.0,323.4624938964844,308.125,321.5249938964844
TCS.NS,2007-02-27,313.5,323.54998779296875,313.5,316.0375061035156
TCS.NS,2007-02-28,308.25,311.23748779296875,293.0,298.3500061035156
TCS.NS,2007-03-01,300.0,317.0,297.6000061035156,313.6625061035156
TCS.NS,2007-03-02,313.70001220703125,315.0,300.25,302.13751220703125
TCS.NS,2007-03-05,297.5,299.75,287.5,288.88751220703125
TCS.NS,2007-03-06,302.5,333.75,290.2749938964844,299.3125
TCS.NS,2007-03-07,300.5,306.17498779296875,289.3500061035156,297.95001220703125
TCS.NS,2007-03-08,297.5,307.42498779296875,297.5,304.6000061035156
TCS.NS,2007-03-09,307.07501220703125,308.25,299.5,303.0375061035156
TCS.NS,2007-03-12,306.17498779296875,313.42498779296875,302.75,308.75
TCS.NS,2007-03-13,306.375,317.2250061035156,300.0249938964844,316.3500061035156
TCS.NS,2007-03-14,306.25,310.4750061035156,301.25,303.38751220703125
TCS.NS,2007-03-15,307.5,312.75,307.0,308.57501220703125
TCS.NS,2007-03-16,310.3500061035156,314.4624938964844,303.7875061035156,309.4125061035156
TCS.NS,2007-03-19,304.07501220703125,316.1875,300.45001220703125,315.2250061035156
TCS.NS,2007-03-20,315.0,319.125,312.0,313.25
TCS.NS,2007-03-21,315.25,317.3500061035156,310.0,316.75
TCS.NS,2007-03-22,319.25,326.75,319.25,325.76251220703125
TCS.NS,2007-03-23,328.0,330.0,320.0,322.04998779296875
TCS.NS,2007-03-26,321.25,324.67498779296875,313.8125,315.3374938964844
TCS.NS,2007-03-28,317.4750061035156,317.4750061035156,298.51251220703125,300.25
TCS.NS,2007-03-29,297.23748779296875,314.20001220703125,297.23748779296875,312.0874938964844
TCS.NS,2007-03-30,312.0874938964844,313.70001220703125,305.0625,308.4624938964844
TCS.NS,2007-04-02,302.5,305.0,296.25,297.29998779296875
TCS.NS,2007-04-03,298.75,304.20001220703125,297.0,300.6625061035156
TCS.NS,2007-04-04,304.5,306.17498779296875,297.6000061035156,299.6000061035156
TCS.NS,2007-04-05,299.86248779296875,301.5,296.5249938964844,298.54998779296875
TCS.NS,2007-04-09,300.125,306.6875,300.125,304.29998779296875
TCS.NS,2007-04-10,304.29998779296875,306.25,298.8374938964844,299.3374938964844
TCS.NS,2007-04-11,301.3500061035156,302.36248779296875,296.75,297.63751220703125
TCS.NS,2007-04-12,297.0,302.25,293.0,300.23748779296875
TCS.NS,2007-04-13,302.5,317.1000061035156,298.5,315.5
TCS.NS,2007-04-16,321.0,326.4750061035156,317.5625,320.0625
TCS.NS,2007-04-17,321.42498779296875,328.75,309.5,312.5625
TCS.NS,2007-04-18,313.5,316.25,310.25,311.875
TCS.NS,2007-04-19,307.5,312.0,301.2749938964844,310.7250061035156
TCS.NS,2007-04-20,313.0,316.98748779296875,312.5249938964844,314.4125061035156
TCS.NS,2007-04-23,313.75,317.45001220703125,311.25,311.95001220703125
TCS.NS,2007-04-24,311.0,315.5,304.75,306.2124938964844
TCS.NS,2007-04-25,306.25,306.7250061035156,302.0,305.3374938964844
TCS.NS,2007-04-26,306.75,312.3999938964844,305.0,310.1000061035156
TCS.NS,2007-04-27,308.75,309.125,304.3125,308.625
TCS.NS,2007-04-30,310.26251220703125,317.4750061035156,301.25,316.5
TCS.NS,2007-05-03,318.70001220703125,323.70001220703125,318.13751220703125,322.54998779296875
TCS.NS,2007-05-04,324.75,332.4750061035156,317.25,318.26251220703125
TCS.NS,2007-05-07,320.5,321.2250061035156,316.2875061035156,318.2250061035156
TCS.NS,2007-05-08,317.5,320.0,314.3125,316.63751220703125
TCS.NS,2007-05-09,325.0,325.0,306.25,309.875
TCS.NS,2007-05-10,311.25,322.4750061035156,306.5,307.42498779296875
TCS.NS,2007-05-11,312.5,314.75,302.5,313.13751220703125
TCS.NS,2007-05-14,319.625,319.625,311.5249938964844,312.5625
TCS.NS,2007-05-15,315.0,315.0,306.25,309.51251220703125
TCS.NS,2007-05-16,316.25,316.25,302.63751220703125,306.04998779296875
TCS.NS,2007-05-17,308.2749938964844,313.42498779296875,307.5,312.5
TCS.NS,2007-05-18,314.98748779296875,319.0,312.5,313.2124938964844
TCS.NS,2007-05-21,317.5,317.5,307.5,309.26251220703125
TCS.NS,2007-05-22,309.375,311.0,305.26251220703125,307.6625061035156
TCS.NS,2007-05-23,310.375,310.375,306.2749938964844,308.3500061035156
TCS.NS,2007-05-24,312.5,312.5,305.25,306.1875
TCS.NS,2007-05-25,305.23748779296875,308.75,302.0,307.48748779296875
TCS.NS,2007-05-28,312.5,312.5,305.88751220703125,306.375
TCS.NS,2007-05-29,306.2250061035156,308.75,305.0,307.7875061035156
TCS.NS,2007-05-30,312.5,312.5,302.54998779296875,303.9125061035156
TCS.NS,2007-05-31,307.25,307.25,300.0,302.0874938964844
TCS.NS,2007-06-01,307.2749938964844,307.2749938964844,302.7875061035156,304.67498779296875
TCS.NS,2007-06-04,307.0,312.5,300.5,302.0249938964844
TCS.NS,2007-06-05,304.45001220703125,304.45001220703125,300.0,302.01251220703125
TCS.NS,2007-06-06,303.75,304.25,294.54998779296875,300.0874938964844
TCS.NS,2007-06-07,300.0,303.6000061035156,291.32501220703125,301.75
TCS.NS,2007-06-08,301.625,307.625,297.5,305.0249938964844
TCS.NS,2007-06-11,309.13751220703125,309.8500061035156,304.51251220703125,305.3374938964844
TCS.NS,2007-06-12,302.5,307.5,300.0,304.3374938964844
TCS.NS,2007-06-13,304.75,305.0,298.32501220703125,300.8125
TCS.NS,2007-06-14,302.5,305.0,300.32501220703125,301.13751220703125
TCS.NS,2007-06-15,305.0,305.0,295.0,296.1000061035156
TCS.NS,2007-06-18,298.25,298.75,290.0,290.6499938964844
TCS.NS,2007-06-19,291.2749938964844,291.375,285.82501220703125,290.0
TCS.NS,2007-06-20,290.25,293.25,285.25,286.75
TCS.NS,2007-06-21,286.25,287.70001220703125,282.5,286.3999938964844
TCS.NS,2007-06-22,286.25,288.75,283.625,284.98748779296875
TCS.NS,2007-06-25,284.98748779296875,287.5,279.6875,281.4375
TCS.NS,2007-06-26,282.75,285.0,279.4624938964844,280.4375
TCS.NS,2007-06-27,282.4750061035156,284.67498779296875,281.0,283.2875061035156
TCS.NS,2007-06-28,285.98748779296875,285.98748779296875,281.25,284.2124938964844
TCS.NS,2007-06-29,285.25,289.0,285.01251220703125,287.3374938964844
TCS.NS,2007-07-02,288.25,288.25,282.75,283.61248779296875
TCS.NS,2007-07-03,287.5,287.5,281.0,281.8999938964844
TCS.NS,2007-07-04,282.0,285.0,279.0,279.4125061035156
TCS.NS,2007-07-05,282.04998779296875,282.04998779296875,275.20001220703125,277.9125061035156
TCS.NS,2007-07-06,278.75,291.2250061035156,275.0249938964844,289.6625061035156
TCS.NS,2007-07-09,292.1000061035156,295.6000061035156,291.25,294.1875
TCS.NS,2007-07-10,296.25,300.0,292.0,295.7875061035156
TCS.NS,2007-07-11,295.5,296.25,275.0,287.2250061035156
TCS.NS,2007-07-12,288.75,292.25,283.5,290.63751220703125
TCS.NS,2007-07-13,309.0249938964844,315.375,282.5625,284.0
TCS.NS,2007-07-16,283.75,284.5,278.5,282.07501220703125
TCS.NS,2007-07-17,293.95001220703125,293.95001220703125,287.5,288.9375
TCS.NS,2007-07-18,289.25,292.5,286.8374938964844,291.6625061035156
TCS.NS,2007-07-19,291.75,296.25,291.375,295.54998779296875
TCS.NS,2007-07-20,297.25,297.48748779296875,291.8500061035156,293.9750061035156
TCS.NS,2007-07-23,292.45001220703125,298.75,290.5249938964844,297.73748779296875
TCS.NS,2007-07-24,297.4750061035156,298.0,291.75,292.9750061035156
TCS.NS,2007-07-25,292.0,292.75,286.25,287.04998779296875
TCS.NS,2007-07-26,288.75,302.5,286.2749938964844,297.2749938964844
TCS.NS,2007-07-27,290.0,293.75,281.5,288.25
TCS.NS,2007-07-30,287.5,292.5,282.5625,284.11248779296875
TCS.NS,2007-07-31,287.75,290.5,282.5,289.07501220703125
TCS.NS,2007-08-01,286.25,286.25,277.75,278.7875061035156
TCS.NS,2007-08-02,280.0,281.125,272.5,273.7875061035156
TCS.NS,2007-08-03,278.5,278.5,270.875,274.2250061035156
TCS.NS,2007-08-06,272.5,279.5,268.5,274.86248779296875
TCS.NS,2007-08-07,278.2749938964844,279.45001220703125,273.5249938964844,277.32501220703125
TCS.NS,2007-08-08,287.5,292.25,279.5,288.1499938964844
TCS.NS,2007-08-09,290.0,297.2124938964844,283.79998779296875,286.42498779296875
TCS.NS,2007-08-10,278.75,288.375,270.1000061035156,286.125
TCS.NS,2007-08-13,287.5,287.5,281.2875061035156,283.625
TCS.NS,2007-08-14,283.75,285.0,280.0,282.5625
TCS.NS,2007-08-16,275.0,279.8999938964844,271.25,272.0
TCS.NS,2007-08-17,272.0,273.25,259.79998779296875,264.0375061035156
TCS.NS,2007-08-20,270.875,274.8500061035156,262.7749938964844,263.88751220703125
TCS.NS,2007-08-21,269.125,269.125,251.125,253.8125
TCS.NS,2007-08-22,255.0,258.17498779296875,249.0,256.4750061035156
TCS.NS,2007-08-23,258.0,262.0,251.0,251.97500610351562
TCS.NS,2007-08-24,253.75,256.625,249.875,254.60000610351562
TCS.NS,2007-08-27,256.23748779296875,259.70001220703125,255.0124969482422,256.625
TCS.NS,2007-08-28,259.0,259.75,252.75,257.1875
TCS.NS,2007-08-29,255.0,259.95001220703125,250.25,257.8999938964844
TCS.NS,2007-08-30,260.5,264.75,256.25,261.5
TCS.NS,2007-08-31,263.0,267.42498779296875,261.75,266.0874938964844
TCS.NS,2007-09-03,267.5,268.75,263.3500061035156,265.3125
TCS.NS,2007-09-04,266.25,271.92498779296875,265.25,266.5249938964844
TCS.NS,2007-09-05,266.75,270.73748779296875,266.2749938964844,268.0874938964844
TCS.NS,2007-09-06,266.25,270.25,265.25,269.5
TCS.NS,2007-09-07,269.25,271.125,267.5,269.0625
TCS.NS,2007-09-10,269.0625,269.0625,261.0,261.8125
TCS.NS,2007-09-11,273.61248779296875,273.61248779296875,255.0,255.83749389648438
TCS.NS,2007-09-12,257.5,259.4375,253.375,253.89999389648438
TCS.NS,2007-09-13,256.2250061035156,258.75,252.60000610351562,257.70001220703125
TCS.NS,2007-09-14,262.5,262.5,254.52499389648438,255.6125030517578
TCS.NS,2007-09-17,256.25,257.95001220703125,248.9250030517578,249.41250610351562
TCS.NS,2007-09-18,249.25,251.9250030517578,248.25,250.6125030517578
TCS.NS,2007-09-19,256.25,258.42498779296875,254.3000030517578,255.7624969482422
TCS.NS,2007-09-20,255.0,255.52499389648438,249.3000030517578,250.5124969482422
TCS.NS,2007-09-21,247.75,256.25,244.5,254.4499969482422
TCS.NS,2007-09-24,255.0,257.5,250.0500030517578,251.8125
TCS.NS,2007-09-25,252.5,253.5,249.0500030517578,250.4250030517578
TCS.NS,2007-09-26,252.5,262.20001220703125,251.25,260.1875
TCS.NS,2007-09-27,262.5,266.875,261.75,265.625
TCS.NS,2007-09-28,256.25,270.0,256.25,265.0375061035156
TCS.NS,2007-10-01,265.25,265.25,255.75,260.4125061035156
TCS.NS,2007-10-03,262.5,273.75,262.4750061035156,269.79998779296875
TCS.NS,2007-10-04,271.25,271.25,263.5,269.82501220703125
TCS.NS,2007-10-05,269.82501220703125,269.82501220703125,264.32501220703125,268.20001220703125
TCS.NS,2007-10-08,270.26251220703125,274.70001220703125,265.54998779296875,269.5874938964844
TCS.NS,2007-10-09,270.0,276.20001220703125,268.82501220703125,273.73748779296875
TCS.NS,2007-10-10,276.17498779296875,282.5625,274.6000061035156,281.375
TCS.NS,2007-10-11,283.75,283.8500061035156,265.0,268.0
TCS.NS,2007-10-12,263.0,268.75,257.57501220703125,265.875
TCS.NS,2007-10-15,267.5,272.9125061035156,264.9375,268.5375061035156
TCS.NS,2007-10-16,275.0,278.75,265.25,267.1000061035156
TCS.NS,2007-10-17,265.0,278.75,250.0,273.67498779296875
TCS.NS,2007-10-18,283.75,287.4750061035156,269.32501220703125,280.9624938964844
TCS.NS,2007-10-19,286.9624938964844,287.5,270.6000061035156,277.2124938964844
TCS.NS,2007-10-22,279.25,279.25,266.2749938964844,267.98748779296875
TCS.NS,2007-10-23,267.0,275.0,264.75,265.8999938964844
TCS.NS,2007-10-24,275.0,275.0,260.82501220703125,262.0
TCS.NS,2007-10-25,264.75,265.0,259.5375061035156,262.3999938964844
TCS.NS,2007-10-26,262.5,271.0,260.54998779296875,267.82501220703125
TCS.NS,2007-10-29,272.25,272.5,265.3500061035156,267.0
TCS.NS,2007-10-30,268.0,268.75,260.07501220703125,262.125
TCS.NS,2007-10-31,261.75,265.92498779296875,254.25,259.5
TCS.NS,2007-11-01,263.75,263.75,254.875,255.7624969482422
TCS.NS,2007-11-02,252.5,257.5,250.75,255.3000030517578
TCS.NS,2007-11-05,255.25,257.70001220703125,251.3125,252.8249969482422
TCS.NS,2007-11-06,253.75,254.9499969482422,250.0,251.0749969482422
TCS.NS,2007-11-07,251.27499389648438,252.28750610351562,246.52499389648438,249.2624969482422
TCS.NS,2007-11-08,247.52499389648438,249.9499969482422,245.0,247.41250610351562
TCS.NS,2007-11-12,246.3125,246.3125,240.0,240.96249389648438
TCS.NS,2007-11-13,240.96249389648438,243.1750030517578,231.66250610351562,236.83749389648438
TCS.NS,2007-11-14,240.0,261.2749938964844,240.0,246.6750030517578
TCS.NS,2007-11-15,247.75,249.47500610351562,242.5,245.0500030517578
TCS.NS,2007-11-16,245.0,249.5,241.78750610351562,245.72500610351562
TCS.NS,2007-11-19,240.02499389648438,251.75,240.02499389648438,248.375
TCS.NS,2007-11-20,247.25,247.25,239.52499389648438,240.3249969482422
TCS.NS,2007-11-21,240.3249969482422,245.0,234.0,236.1999969482422
TCS.NS,2007-11-22,242.4250030517578,242.4250030517578,233.75,237.5500030517578
TCS.NS,2007-11-23,238.125,241.5,237.4375,240.2375030517578
TCS.NS,2007-11-26,245.0,248.5,242.5,246.27499389648438
TCS.NS,2007-11-27,247.625,249.72500610351562,242.52499389648438,248.9875030517578
TCS.NS,2007-11-28,250.0,250.9499969482422,242.5,244.125
TCS.NS,2007-11-29,250.0,250.125,238.75,241.5124969482422
TCS.NS,2007-11-30,241.5124969482422,254.5,241.5124969482422,253.0500030517578
TCS.NS,2007-12-03,254.0,266.5,252.60000610351562,262.4750061035156
TCS.NS,2007-12-04,262.4750061035156,262.5,256.26251220703125,257.42498779296875
TCS.NS,2007-12-05,257.5,261.25,255.125,258.29998779296875
TCS.NS,2007-12-06,260.0,262.92498779296875,257.79998779296875,258.88751220703125
TCS.NS,2007-12-07,260.0,268.01251220703125,256.5625,265.6499938964844
TCS.NS,2007-12-10,267.5249938964844,268.5,257.5,258.8999938964844
TCS.NS,2007-12-11,262.25,262.25,256.3125,260.32501220703125
TCS.NS,2007-12-12,257.04998779296875,265.0,256.5249938964844,263.3500061035156
TCS.NS,2007-12-13,262.42498779296875,265.5249938964844,256.92498779296875,257.3999938964844
TCS.NS,2007-12-14,253.8249969482422,263.75,253.8249969482422,260.1000061035156
TCS.NS,2007-12-17,268.1000061035156,268.1000061035156,251.25,253.10000610351562
TCS.NS,2007-12-18,252.5,260.0,250.8249969482422,251.22500610351562
TCS.NS,2007-12-19,253.0,257.20001220703125,252.0,256.125
TCS.NS,2007-12-20,257.375,263.48748779296875,255.75,261.3374938964844
TCS.NS,2007-12-24,270.0,280.0,262.5,277.42498779296875
TCS.NS,2007-12-26,278.75,279.92498779296875,271.5375061035156,275.07501220703125
TCS.NS,2007-12-27,276.2749938964844,280.0,271.63751220703125,277.6875
TCS.NS,2007-12-28,275.0,275.0,265.0,270.5375061035156
TCS.NS,2007-12-31,270.75,274.01251220703125,263.0,269.3500061035156
TCS.NS,2008-01-01,269.25,269.25,263.0,263.63751220703125
TCS.NS,2008-01-02,265.0,265.25,257.875,262.5
TCS.NS,2008-01-03,257.5249938964844,261.25,251.33749389648438,252.7624969482422
TCS.NS,2008-01-04,252.7624969482422,255.72500610351562,250.5749969482422,251.3000030517578
TCS.NS,2008-01-07,250.0,252.1999969482422,243.125,243.89999389648438
TCS.NS,2008-01-08,245.0,248.0,242.3249969482422,246.96249389648438
TCS.NS,2008-01-09,248.6999969482422,251.5,247.47500610351562,249.0749969482422
TCS.NS,2008-01-10,249.5,252.375,240.5,245.41250610351562
TCS.NS,2008-01-11,228.83749389648438,251.0,228.83749389648438,247.4375
TCS.NS,2008-01-14,249.9499969482422,249.9499969482422,238.89999389648438,240.28750610351562
TCS.NS,2008-01-15,241.25,242.0,233.5,235.0
TCS.NS,2008-01-16,235.0,241.6750030517578,231.25,236.2375030517578
TCS.NS,2008-01-17,241.4499969482422,241.5,229.75,230.6750030517578
TCS.NS,2008-01-18,232.375,235.0,224.27499389648438,225.8000030517578
TCS.NS,2008-01-21,226.0,226.1750030517578,201.3125,207.7624969482422
TCS.NS,2008-01-22,203.6750030517578,247.5,181.25,200.0625
